cbsa,CBSATitle,year,prescription_rate,employment_to_population,african_amer_percent,native_amer_percent,asian_percent,other_percent,hispanic_percent,female_percent,high_school_percent,opioid_age,northeast,midwest,south,west,treat,post
30220,"Levelland, TX",2012,99.6,48.301453,2.743305,0.44850862,0.36141956,18.040497,44.720226,50.48988,0.50498718,23.082952,0,0,1,0,0,1
30220,"Levelland, TX",2013,100.8,48.259632,3.6268094,1.2922122,0.32305306,12.814438,45.511715,51.210373,0.48201284,23.001379,0,0,1,0,0,1
30220,"Levelland, TX",2014,91.2,49.435608,3.4733896,0.95238101,0.36630037,11.937082,45.404007,50.842495,0.50085384,23.447533,0,0,1,0,0,1
30260,"Lewisburg, PA",2006,45.8,37.908199,6.6133895,0.16970202,1.3604072,4.8706393,4.8706393,42.914928,0.58034927,28.89818,1,0,0,0,1,0
30260,"Lewisburg, PA",2007,45.8,37.300987,7.3511095,0.1499285,1.3424367,4.0988145,,42.91415,0.5893482,29.598192,1,0,0,0,1,0
30260,"Lewisburg, PA",2008,57,37.059723,7.4158282,0.10334849,1.2195121,4.386569,,42.935555,0.56723726,29.419868,1,0,0,0,1,0
30260,"Lewisburg, PA",2009,56.4,35.927944,4.7141681,0.39686179,1.4268672,5.6959996,,44.921085,0.56922585,25.087172,1,0,0,0,1,0
30260,"Lewisburg, PA",2010,57.6,39.340324,6.9606171,0.2987161,1.2577152,4.15663,5.1936336,44.289856,0.57348424,27.62459,1,0,0,0,1,1
30260,"Lewisburg, PA",2011,50.9,39.387802,7.6329241,0.57787991,1.2271581,3.3713381,,44.80912,0.5754528,27.28084,1,0,0,0,1,1
30260,"Lewisburg, PA",2012,56.4,39.62402,7.573904,0.28471652,1.0899303,3.730231,,45.62582,0.57068783,27.266056,1,0,0,0,1,1
30260,"Lewisburg, PA",2013,54.8,40.055542,7.0540624,0.30911559,1.1942091,3.6915963,,45.035248,0.56895298,26.388241,1,0,0,0,1,1
30260,"Lewisburg, PA",2014,54.4,40.34177,7.3295517,0.39817593,1.2012012,3.4078524,5.5166278,45.162941,0.56661975,27.058168,1,0,0,0,1,1
30300,"Lewiston, ID-WA",2006,144.1737837,47.03159,0.090975724,3.0108066,0.93367797,3.6657572,3.6657572,51.514107,0.48879927,24.773441,0,0,0,1,0,0
30300,"Lewiston, ID-WA",2007,144.1886226,47.059978,0.12979934,3.7070687,1.4900963,3.1619117,,51.602768,0.47497818,24.549656,0,0,0,1,0,0
30300,"Lewiston, ID-WA",2008,142.8147285,45.762733,0.12824151,3.4096315,0.93192875,3.6186907,,51.281994,0.46044609,24.056341,0,0,0,1,0,0
30300,"Lewiston, ID-WA",2009,150.412242,44.403282,0.18901631,3.3799782,0.86232442,3.9880893,,51.17392,0.46906978,24.419134,0,0,0,1,0,0
30300,"Lewiston, ID-WA",2010,158.3697821,46.002243,0.27569562,3.6087883,0.92253292,3.451185,3.479521,51.203995,0.44858125,23.642237,0,0,0,1,0,1
30300,"Lewiston, ID-WA",2011,156.656705,45.576256,0.50442088,4.0620794,0.85288811,3.178709,,51.142891,0.45166472,22.90906,0,0,0,1,0,1
30300,"Lewiston, ID-WA",2012,157.2619657,45.281193,0.42786336,4.091177,0.86663878,3.22473,,50.901859,0.4295541,22.821566,0,0,0,1,0,1
30300,"Lewiston, ID-WA",2013,143.3318456,45.848648,0.39627683,3.8552296,1.0208914,3.2967973,,51.050758,0.4009639,22.690994,0,0,0,1,0,1
30300,"Lewiston, ID-WA",2014,138.5414809,46.300797,0.42716259,4.0716844,0.96047622,3.2968943,3.2934804,50.968094,0.41345271,22.91297,0,0,0,1,0,1
30340,"Lewiston-Auburn, ME",2006,92.7,50.892014,3.9895456,0.46617728,0.66508579,10.078093,1.5129987,51.3941,0.57194126,27.968206,1,0,0,0,1,0
30340,"Lewiston-Auburn, ME",2007,92.7,51.416061,3.1215777,0.50731486,0.76846039,8.3809919,,51.378269,0.56222695,27.463331,1,0,0,0,1,0
30340,"Lewiston-Auburn, ME",2008,98.8,50.824253,3.7826099,0.35382989,0.70859581,9.0685282,,51.334351,0.55212468,27.261749,1,0,0,0,1,0
30340,"Lewiston-Auburn, ME",2009,102.1,49.07996,3.4131036,0.29035732,0.61724347,9.9526997,,51.143162,0.54103184,26.985437,1,0,0,0,1,0
30340,"Lewiston-Auburn, ME",2010,111.4,47.483795,2.6715419,0.30424643,0.74262851,6.9099679,1.5795197,51.147194,0.53025907,26.263634,1,0,0,0,1,1
30340,"Lewiston-Auburn, ME",2011,99.5,47.998898,2.2567217,0.22111973,0.72374898,3.8538008,1.59615,51.009907,0.52127588,25.438988,1,0,0,0,1,1
30340,"Lewiston-Auburn, ME",2012,92.2,48.41246,1.7709235,0.26401168,0.7827388,4.335741,,50.968201,0.50089067,25.172213,1,0,0,0,1,1
30340,"Lewiston-Auburn, ME",2013,89.5,49.036621,1.4187958,0.11807802,0.82654619,4.9416118,,50.925098,0.49888781,24.856819,1,0,0,0,1,1
30340,"Lewiston-Auburn, ME",2014,82,49.384949,1.6190565,0.21308272,0.84860891,4.6682792,1.6460408,51.024471,0.49369335,24.962315,1,0,0,0,1,1
30380,"Lewistown, PA",2006,82,45.937832,0.44242957,0.11455061,0.27924418,0.81195337,0.81195337,51.431839,0.74275553,26.931936,1,0,0,0,0,0
30380,"Lewistown, PA",2007,82,45.78849,0.51277649,0.14160356,0.31968075,0.93329614,,51.279797,0.73209137,26.833874,1,0,0,0,0,0
30380,"Lewistown, PA",2008,95,45.605812,0.56267649,0.069519877,0.43884423,0.75820118,,51.249187,0.74204224,26.365414,1,0,0,0,0,0
30380,"Lewistown, PA",2009,94,43.598808,0.40024361,0.076133296,0.18707038,1.0767424,,51.33342,0.71011287,23.821022,1,0,0,0,0,0
30380,"Lewistown, PA",2010,92.6,40.905247,0.59449869,0.091423221,0.34625965,1.0245786,1.0311774,51.074688,0.71005213,24.32086,1,0,0,0,0,1
30380,"Lewistown, PA",2011,91.6,40.906124,0.68043226,0.12410399,0.22039157,1.1661496,,50.8591,0.68818629,22.94426,1,0,0,0,0,1
30380,"Lewistown, PA",2012,94.3,41.27084,0.74674773,0.064190343,0.4899863,0.92862034,,50.892246,0.69518423,22.796131,1,0,0,0,0,1
30380,"Lewistown, PA",2013,95.7,42.087543,0.7019797,0.06634564,0.39379346,1.2798288,,50.810059,0.68779027,22.418406,1,0,0,0,0,1
30380,"Lewistown, PA",2014,92.4,42.391087,0.70870358,0.074938446,0.44106627,1.241837,1.2504014,50.741894,0.68225414,22.455839,1,0,0,0,0,1
30420,"Lexington, NE",2006,45.5,49.453838,0.37632102,0.43052784,0.4541373,21.581821,27.953753,46.368633,0.57260323,23.181511,0,1,0,0,1,0
30420,"Lexington, NE",2007,45.5,49.447205,1.3612353,0.6216985,0.27224705,19.301098,30.284437,50.386024,0.61358422,24.746038,0,1,0,0,1,0
30420,"Lexington, NE",2008,50.3,49.34095,1.3825635,0.59775537,0.28464541,20.250488,30.635981,50.056927,0.6139974,25.101658,0,1,0,0,1,0
30420,"Lexington, NE",2009,54.3,49.299152,1.1967391,0.44978112,0.6827035,19.388781,32.207542,49.969883,0.60441715,24.762058,0,1,0,0,1,0
30420,"Lexington, NE",2010,53.7,51.734798,2.2659121,0.60939896,0.30018586,14.095728,29.168705,47.950451,0.56800598,23.310806,0,1,0,0,1,1
30420,"Lexington, NE",2011,36.4,51.989044,2.8492723,0.45226541,0.47282296,13.929775,31.662693,48.889893,0.59055167,24.903379,0,1,0,0,1,1
30420,"Lexington, NE",2012,39.6,52.941036,3.9967105,0.76480263,0.15213816,10.275494,32.043587,49.650494,0.57147545,23.647203,0,1,0,0,1,1
30420,"Lexington, NE",2013,46.7,53.237755,4.1878119,0.77979946,0.15678509,6.9563069,32.479267,49.102612,0.59022111,23.695177,0,1,0,0,1,1
30420,"Lexington, NE",2014,43.4,53.804123,3.923393,0.86247045,0.068630785,7.7601538,30.241371,49.858032,0.56276584,23.785696,0,1,0,0,1,1
30460,"Lexington-Fayette, KY",2006,105.7298881,50.067444,9.9035778,0.18475519,2.0147872,3.0010509,4.1428289,48.614967,0.37531283,29.019297,0,0,1,0,0,0
30460,"Lexington-Fayette, KY",2007,105.7045973,50.238152,10.979602,0.12026711,2.282465,2.9788129,5.2367206,50.831188,0.39462933,30.393002,0,0,1,0,0,0
30460,"Lexington-Fayette, KY",2008,111.4659694,48.729538,11.170491,0.23766483,2.5061417,3.8453281,5.5120935,50.851017,0.37833095,30.030399,0,0,1,0,0,0
30460,"Lexington-Fayette, KY",2009,107.9468827,46.357475,11.222752,0.28426561,2.5231049,4.3079548,6.2517123,50.963615,0.38015574,28.70779,0,0,1,0,0,0
30460,"Lexington-Fayette, KY",2010,103.9902476,49.936386,10.45291,0.23665425,2.2606847,4.0155387,5.10748,49.83176,0.37384796,28.460169,0,0,1,0,0,1
30460,"Lexington-Fayette, KY",2011,106.1401716,49.883972,11.045389,0.28149012,2.4633954,4.7177682,6.8514743,50.945175,0.37601927,28.859447,0,0,1,0,0,1
30460,"Lexington-Fayette, KY",2012,95.83764024,49.944038,10.937008,0.22679783,2.509975,4.8594465,6.9406495,50.887276,0.37579393,28.668526,0,0,1,0,0,1
30460,"Lexington-Fayette, KY",2013,82.5052285,50.033249,11.319757,0.25023612,2.6213908,4.6914101,6.4882994,50.943851,0.35984221,28.154596,0,0,1,0,0,1
30460,"Lexington-Fayette, KY",2014,82.76888841,49.805206,10.862989,0.32162905,2.4691827,4.8471546,5.8387575,50.913246,0.37210795,28.113205,0,0,1,0,0,1
30580,"Liberal, KS",2006,126.7,45.919403,2.7146599,1.1342473,3.0550985,17.233681,49.504272,48.82375,0.64678121,28.480375,0,1,0,0,0,0
30580,"Liberal, KS",2007,126.7,45.097263,2.6917195,0.97443742,2.8097007,27.948439,50.819313,48.89666,0.64244831,28.337339,0,1,0,0,0,0
30580,"Liberal, KS",2008,116.4,47.64777,3.2838564,0.96764302,2.955471,16.007706,51.525898,49.008274,0.61916667,28.039757,0,1,0,0,0,0
30580,"Liberal, KS",2009,116,46.504463,2.9825871,1.254441,3.3290935,14.952411,52.309311,48.497742,0.63671112,28.040705,0,1,0,0,0,0
30580,"Liberal, KS",2010,140.3,44.710155,3.632494,0.88898969,2.9735041,25.334692,54.196716,48.683052,0.62842435,27.967363,0,1,0,0,0,1
30580,"Liberal, KS",2011,155,44.883991,5.0940199,0.81209016,3.1093934,29.200502,56.320839,48.434444,0.64887875,28.384071,0,1,0,0,0,1
30580,"Liberal, KS",2012,154.9,44.635017,4.4003267,0.54144645,2.8533368,32.173092,57.285892,48.360622,0.64322537,27.562201,0,1,0,0,0,1
30580,"Liberal, KS",2013,150,45.694176,3.2141938,0.63426763,2.8542042,32.930489,57.902634,48.538612,0.58190173,27.727779,0,1,0,0,0,1
30580,"Liberal, KS",2014,131.6,46.281593,4.6785884,0.7933445,2.8217335,32.231228,57.905571,48.904327,0.60828167,27.166689,0,1,0,0,0,1
30620,"Lima, OH",2006,98.2,46.612144,11.733624,0.31406912,0.71318668,2.402545,1.561635,50.586487,0.56775683,25.261599,0,1,0,0,1,0
30620,"Lima, OH",2007,98.2,46.215549,11.703087,0.41559523,0.75433385,2.6064844,,50.440742,0.55602133,25.015419,0,1,0,0,1,0
30620,"Lima, OH",2008,105.9,45.152874,11.909516,0.25673208,0.73881787,2.398068,1.8037806,50.382244,0.55899084,25.162596,0,1,0,0,1,0
30620,"Lima, OH",2009,107.5,42.698021,11.54805,0.18721405,0.69154572,3.1148214,1.9265853,50.246914,0.5466435,24.137239,0,1,0,0,1,0
30620,"Lima, OH",2010,114.2,43.717949,11.731404,0.3024579,0.72890216,3.1571012,2.1263552,50.057076,0.53932339,24.035767,0,1,0,0,1,1
30620,"Lima, OH",2011,111.3,43.385681,11.738361,0.31237063,0.65579015,3.8500621,2.4020548,49.745022,0.53324187,23.169998,0,1,0,0,1,1
30620,"Lima, OH",2012,104.3,43.819344,11.848516,0.35382825,0.74549907,3.577071,2.4588225,49.788555,0.52604347,22.922205,0,1,0,0,1,1
30620,"Lima, OH",2013,103.8,43.379181,11.53817,0.30987036,0.7543022,3.5763021,2.5803578,49.65033,0.51167059,23.31514,0,1,0,0,1,1
30620,"Lima, OH",2014,99.6,43.559101,11.831909,0.26998353,0.77774197,3.7314563,2.57479,49.616341,0.51421851,23.301945,0,1,0,0,1,1
30660,"Lincoln, IL",2006,75,41.728542,9.4050217,0.10804627,0.2416064,1.5110267,1.5110267,51.334606,0.56912076,28.232304,0,1,0,0,0,0
30660,"Lincoln, IL",2007,75,42.062531,7.3936539,0.13925268,0.27518982,2.4269753,,49.093201,0.55411088,28.586584,0,1,0,0,0,0
30660,"Lincoln, IL",2008,88.7,40.892784,12.422922,0.10723861,0.61327082,2.5402145,,52.107906,0.544985,27.885389,0,1,0,0,0,0
30660,"Lincoln, IL",2009,88.1,39.786182,11.847658,0.19092919,0.2780197,3.319488,,52.317947,0.54569948,26.52911,0,1,0,0,0,0
30660,"Lincoln, IL",2010,89.8,41.896568,11.493518,0.13297451,0.8301937,3.3808947,2.3530107,50.252335,0.52596927,27.476429,0,1,0,0,0,1
30660,"Lincoln, IL",2011,96.2,41.720669,11.2988,0.056196488,1.3850782,2.3338072,,49.214901,0.51834691,28.088327,0,1,0,0,0,1
30660,"Lincoln, IL",2012,97.9,40.961449,13.615879,0.069587119,1.6502088,3.002187,,49.367088,0.50489265,26.731392,0,1,0,0,0,1
30660,"Lincoln, IL",2013,93.9,40.234127,14.565398,0.13628054,1.3528336,6.2190461,,49.363472,0.48331279,26.933687,0,1,0,0,0,1
30660,"Lincoln, IL",2014,90.5,40.987602,11.398808,0.25626519,0.84534234,5.6944122,3.1949944,49.219555,0.48728552,26.824642,0,1,0,0,0,1
30700,"Lincoln, NE",2006,69.52563231,55.616898,2.7642553,0.50435859,2.7878699,2.6941829,3.8912258,46.989986,0.29705411,27.204782,0,1,0,0,0,0
30700,"Lincoln, NE",2007,69.54040451,55.302792,3.1653247,0.5672586,3.1517222,3.1774566,4.3755746,49.821327,0.31538472,29.359215,0,1,0,0,0,0
30700,"Lincoln, NE",2008,72.54503237,55.190487,3.0802479,0.54466468,3.2261469,3.0609646,4.7004166,49.786427,0.30616042,29.18413,0,1,0,0,0,0
30700,"Lincoln, NE",2009,72.63466207,53.939117,3.1793258,0.56700438,3.0850651,3.0926204,4.8688264,50.062603,0.30600488,25.76524,0,1,0,0,0,0
30700,"Lincoln, NE",2010,74.68718746,54.051411,3.2563117,0.60363173,3.2643192,3.1105988,5.0648742,48.483772,0.29677629,26.72444,0,1,0,0,0,1
30700,"Lincoln, NE",2011,70.53673973,54.161148,3.7486117,0.75258601,3.7220705,2.8549378,5.8663292,49.911995,0.30199996,27.316952,0,1,0,0,0,1
30700,"Lincoln, NE",2012,71.39867269,54.789917,3.660367,0.73393673,3.7097104,3.1621044,6.03022,49.909767,0.29571709,27.147722,0,1,0,0,0,1
30700,"Lincoln, NE",2013,68.64200788,54.552608,3.7633784,0.74238193,3.757925,3.9903879,6.2096939,49.87661,0.28879225,26.922422,0,1,0,0,0,1
30700,"Lincoln, NE",2014,67.95149953,53.713642,3.7435162,0.6135844,3.7325649,3.5757077,6.0181084,49.857841,0.3005012,26.55114,0,1,0,0,0,1
30780,"Little Rock-North Little Rock-Conway, AR",2006,93.78032972,47.918175,21.499701,0.50193411,1.2937906,2.5539207,3.195786,49.35907,0.42265987,26.803377,0,0,1,0,1,0
30780,"Little Rock-North Little Rock-Conway, AR",2007,93.71339299,47.709213,22.552299,0.53034818,1.3447101,2.5988595,3.826622,51.519806,0.4372277,28.138689,0,0,1,0,1,0
30780,"Little Rock-North Little Rock-Conway, AR",2008,105.2276852,47.51059,22.521219,0.48516095,1.3854927,2.5770056,3.6772013,51.510704,0.43583366,27.737963,0,0,1,0,1,0
30780,"Little Rock-North Little Rock-Conway, AR",2009,112.6083613,45.920444,22.568012,0.35960796,1.4534827,2.9681087,3.9429963,51.481472,0.42679989,27.809736,0,0,1,0,1,0
30780,"Little Rock-North Little Rock-Conway, AR",2010,116.7623297,46.086563,21.994114,0.43994719,1.4299052,2.644495,4.1964822,50.434994,0.41926613,27.240667,0,0,1,0,1,1
30780,"Little Rock-North Little Rock-Conway, AR",2011,101.9671642,45.672573,23.141304,0.44944268,1.5363805,2.788167,5.3455706,51.366364,0.41890159,27.899307,0,0,1,0,1,1
30780,"Little Rock-North Little Rock-Conway, AR",2012,102.646436,45.652233,23.370567,0.47339806,1.6292837,2.2994003,5.1913271,51.509167,0.4153235,27.776775,0,0,1,0,1,1
30780,"Little Rock-North Little Rock-Conway, AR",2013,102.0148569,45.160332,23.382721,0.3552998,1.5653038,3.0304079,5.0319562,51.483692,0.41260675,27.718391,0,0,1,0,1,1
30780,"Little Rock-North Little Rock-Conway, AR",2014,101.4046949,45.01807,22.560329,0.3763473,1.5307019,2.7196903,4.9184117,51.476566,0.41471595,27.682262,0,0,1,0,1,1
30820,"Lock Haven, PA",2006,60.8,45.960793,1.5716414,0.11602325,0.82276094,1.0230138,1.0230138,51.091652,0.64350277,25.867908,1,0,0,0,0,0
30820,"Lock Haven, PA",2007,60.8,46.646355,1.2837729,0.03760004,0.47805771,0.94000113,,51.232742,0.6396513,24.466887,1,0,0,0,0,0
30820,"Lock Haven, PA",2008,65,46.770142,1.8580353,0.21542439,1.2871608,1.2952391,,51.241386,0.628483,24.773806,1,0,0,0,0,0
30820,"Lock Haven, PA",2009,65.1,45.153378,1.7229722,0.1785183,0.55448866,1.1414351,,50.847961,0.62881851,25.363123,1,0,0,0,0,0
30820,"Lock Haven, PA",2010,66,43.24604,1.509553,0.1281102,0.59842199,1.3612262,1.1413823,51.236523,0.61426276,23.180195,1,0,0,0,0,1
30820,"Lock Haven, PA",2011,66.5,44.467072,1.1589531,0.02814235,0.2711899,1.9008877,,51.451893,0.59535623,21.569832,1,0,0,0,0,1
30820,"Lock Haven, PA",2012,73.5,44.635868,1.4889029,0.11160431,0.395688,1.4838301,,51.236523,0.58444393,21.417881,1,0,0,0,0,1
30820,"Lock Haven, PA",2013,76.4,44.00573,1.4597439,0.23406236,0.48574233,1.5729997,,51.516373,0.59947991,20.866785,1,0,0,0,0,1
30820,"Lock Haven, PA",2014,79.1,44.453148,1.5324026,0.10350659,0.49228749,1.5324026,1.2597511,51.27364,0.59436631,21.115347,1,0,0,0,0,1
30860,"Logan, UT-ID",2006,70.0963546,56.24268,0.77126306,0.73305857,1.8909255,3.629781,7.4667373,45.229538,0.2797665,22.779081,0,0,0,1,0,0
30860,"Logan, UT-ID",2007,70.06543688,56.889862,0.6870501,0.67767698,2.1351981,4.7737327,8.2652216,50.38805,0.31469399,26.521259,0,0,0,1,0,0
30860,"Logan, UT-ID",2008,67.50052766,55.417557,0.74723101,0.67406279,1.971885,3.6529262,8.7298899,50.289471,0.30466008,26.660692,0,0,0,1,0,0
30860,"Logan, UT-ID",2009,64.87311212,52.463955,0.64056748,0.73973483,1.8743522,4.0131512,9.1055279,50.546761,0.29655185,21.908838,0,0,0,1,0,0
30860,"Logan, UT-ID",2010,66.37307695,47.047348,0.70635903,0.75542432,1.9152673,4.3613987,8.7978678,47.770031,0.29303357,24.325245,0,0,0,1,0,1
30860,"Logan, UT-ID",2011,67.46017274,46.256397,0.6295945,0.78566301,1.9437622,5.2078991,9.932518,50.26292,0.29633653,26.361387,0,0,0,1,0,1
30860,"Logan, UT-ID",2012,62.69387768,46.498436,0.74789876,0.74964613,2.1327345,5.1086025,10.072168,50.11446,0.29816201,26.595837,0,0,0,1,0,1
30860,"Logan, UT-ID",2013,68.15824443,46.941284,0.76006877,0.72465646,2.1247375,5.1114621,10.122733,50.180946,0.28880706,25.9503,0,0,0,1,0,1
30860,"Logan, UT-ID",2014,68.78251277,48.022938,0.61234736,0.85460907,2.0271339,5.1463284,9.8603668,50.103348,0.30753696,25.685129,0,0,0,1,0,1
30900,"Logansport, IN",2006,72.7,45.622997,2.3786573,0.37683502,0.43976772,4.4187446,9.9721355,50.120758,0.64311051,27.25091,0,1,0,0,0,0
30900,"Logansport, IN",2007,72.7,45.397877,2.4567535,0.35711572,0.39004129,6.883975,10.249981,49.808781,0.64416814,26.910316,0,1,0,0,0,0
30900,"Logansport, IN",2008,76.9,45.280857,1.6933568,0.51592469,0.74323809,5.9178095,10.870175,50.167294,0.62696046,26.552244,0,1,0,0,0,0
30900,"Logansport, IN",2009,81.2,42.506474,2.1709113,0.31451365,0.89751452,3.9684973,11.33272,50.375885,0.61862785,26.033037,0,1,0,0,0,0
30900,"Logansport, IN",2010,82.1,43.259636,1.9062316,0.31884056,0.8911103,7.0244603,11.81973,50.038887,0.61419517,25.583973,0,1,0,0,0,1
30900,"Logansport, IN",2011,85.4,42.497646,2.1326892,0.033403568,1.017524,6.8143277,12.626548,50.071949,0.59806162,24.86767,0,1,0,0,0,1
30900,"Logansport, IN",2012,86.1,42.003639,1.5265601,0.20887056,1.0856111,7.9886541,12.955132,49.891697,0.58874059,24.450748,0,1,0,0,0,1
30900,"Logansport, IN",2013,83,42.403088,1.3933769,0.37225655,1.326164,10.389577,13.315927,49.962513,0.6073463,24.328516,0,1,0,0,0,1
30900,"Logansport, IN",2014,77.5,43.447838,1.4975471,0.3718048,1.2290214,9.8140974,13.235219,49.912212,0.58654588,24.278337,0,1,0,0,0,1
30940,"London, KY",2006,190.8008043,38.254211,1.0980465,0.19096036,0.4457078,0.89313102,0.89313102,51.345051,0.72173089,29.19079,0,0,1,0,1,0
30940,"London, KY",2007,190.29314,38.761852,1.3453943,0.30857667,0.58894062,0.86401469,,51.160641,0.7127862,29.244011,0,0,1,0,1,0
30940,"London, KY",2008,215.9556815,38.146202,1.3789608,0.31633955,0.65365189,0.87211841,,51.391907,0.70719045,28.422579,0,0,1,0,1,0
30940,"London, KY",2009,206.0580252,37.036686,1.3127989,0.23855676,0.55748785,1.2982149,,50.822849,0.69651359,27.360365,0,0,1,0,1,0
30940,"London, KY",2010,204.7253294,33.068352,1.2683458,0.23613378,0.37200838,1.1764401,1.0369526,50.833916,0.68944466,27.325968,0,0,1,0,1,1
30940,"London, KY",2011,206.6524919,32.849251,1.6526133,0.22389311,0.3383067,1.7533779,,50.517231,0.68190706,26.196009,0,0,1,0,1,1
30940,"London, KY",2012,202.2818588,33.093922,1.350059,0.12179288,0.38794073,1.6351919,,50.450783,0.67521554,26.12072,0,0,1,0,1,1
30940,"London, KY",2013,174.1261208,32.861931,1.3218528,0.27394715,0.41806516,1.6798493,,50.543152,0.65961826,26.043991,0,0,1,0,1,1
30940,"London, KY",2014,166.7087408,32.759315,1.5324237,0.31004414,0.31600878,1.2459757,1.1812608,50.441933,0.66220367,25.976286,0,0,1,0,1,1
30980,"Longview, TX",2006,100.6171069,47.633617,19.020506,0.41379273,0.54726547,6.074399,9.2994642,50.810768,0.51442432,25.997574,0,0,1,0,0,0
30980,"Longview, TX",2007,100.6485918,48.445835,19.028957,0.45479488,0.59794271,5.9271669,10.812286,50.721996,0.5178867,26.302315,0,0,1,0,0,0
30980,"Longview, TX",2008,120.0104255,49.000137,18.839581,0.43169162,0.66009218,5.3586993,11.332742,50.704361,0.50722378,25.89113,0,0,1,0,0,0
30980,"Longview, TX",2009,121.1301503,47.238014,18.819002,0.39209491,0.62751436,4.9962015,11.063154,50.484745,0.49450868,24.790327,0,0,1,0,0,0
30980,"Longview, TX",2010,126.4085262,43.632679,18.820255,0.47569397,0.72427416,4.6135721,12.064954,50.435268,0.49909538,25.371519,0,0,1,0,0,1
30980,"Longview, TX",2011,117.0514292,44.21867,18.8454,0.53595155,0.77022034,4.0219865,13.49103,50.258308,0.49035609,24.99659,0,0,1,0,0,1
30980,"Longview, TX",2012,120.4478725,45.110207,18.707397,0.61754197,0.84489518,3.4352348,13.818889,50.210667,0.49352148,24.965912,0,0,1,0,0,1
30980,"Longview, TX",2013,113.9689652,45.236504,18.661413,0.41182902,0.85802132,3.4415216,14.175002,50.163223,0.48652151,24.994621,0,0,1,0,0,1
30980,"Longview, TX",2014,112.4568768,45.534782,18.605021,0.54876423,0.8899343,3.6605992,14.189981,50.154911,0.4878768,25.013947,0,0,1,0,0,1
31020,"Longview, WA",2006,101.3,40.287998,0.57888728,1.6693594,1.2686667,4.4105606,5.788486,49.962852,0.46800646,26.721525,0,0,0,1,1,0
31020,"Longview, WA",2007,101.3,40.416988,0.55607986,1.4104944,1.420642,4.6800003,5.9261065,50.174026,0.46721312,26.278833,0,0,0,1,1,0
31020,"Longview, WA",2008,108.1,39.877029,0.61867827,1.7061127,1.1803862,4.5486345,6.3766847,50.064968,0.45718727,26.381281,0,0,0,1,1,0
31020,"Longview, WA",2009,105.1,37.606258,0.65217602,1.7749844,1.1760876,4.9224,6.8552485,50.009377,0.44628927,24.75605,0,0,0,1,1,0
31020,"Longview, WA",2010,104.2,39.116402,0.56784463,1.476162,1.3317508,5.3325896,7.1216455,50.301689,0.44716379,24.742771,0,0,0,1,1,1
31020,"Longview, WA",2011,97.4,38.574921,0.38296959,1.2925223,1.5387172,6.0132084,7.8528299,50.533421,0.44205073,23.926807,0,0,0,1,1,1
31020,"Longview, WA",2012,97.2,39.296272,0.50933123,1.3569131,1.3598459,6.4365387,7.9528012,50.451164,0.43681517,23.330498,0,0,0,1,1,1
31020,"Longview, WA",2013,97.6,38.536201,0.6724897,1.2038153,1.2773383,5.9514356,8.104187,50.711216,0.4329854,23.216578,0,0,0,1,1,1
31020,"Longview, WA",2014,95.6,39.41486,0.57214516,1.3950937,1.4323223,5.6979389,8.1168194,50.506504,0.426763,23.330589,0,0,0,1,1,1
31060,"Los Alamos, NM",2006,50.2,57.777863,1.134519,1.134519,1.134519,1.134519,1.134519,1.134519,0.01134519,1.134519,0,0,0,1,0,0
31060,"Los Alamos, NM",2007,50.2,55.391685,,,,,,,,,0,0,0,1,0,0
31060,"Los Alamos, NM",2008,59.2,53.579216,,,,,,,,,0,0,0,1,0,0
31060,"Los Alamos, NM",2009,60.2,53.501034,,,,,,,,,0,0,0,1,0,0
31060,"Los Alamos, NM",2010,58.8,50.437756,0.81483936,1.1236187,3.6995621,2.7398419,8.4397421,25.211191,0.074473418,11.686098,0,0,0,1,0,1
31060,"Los Alamos, NM",2011,58.5,48.970573,,,,,,,,,0,0,0,1,0,1
31060,"Los Alamos, NM",2012,64.9,47.561192,,,,,,,,,0,0,0,1,0,1
31060,"Los Alamos, NM",2013,63.9,46.294003,,,,,,,,,0,0,0,1,0,1
31060,"Los Alamos, NM",2014,63,45.847935,0.49515969,1.1127185,6.2646046,4.3451653,15.744965,49.287861,0.13760164,22.237677,0,0,0,1,0,1
31140,"Louisville/Jefferson County, KY-IN",2006,111.187099,47.934784,13.684485,0.26808071,1.2798601,2.3030965,2.3865325,50.140892,0.46735466,27.444666,0,0,1,0,0,0
31140,"Louisville/Jefferson County, KY-IN",2007,111.0529335,47.687763,14.978986,0.21820876,1.3677897,2.6452839,2.7596264,51.435734,0.47562316,27.969412,0,0,1,0,0,0
31140,"Louisville/Jefferson County, KY-IN",2008,131.1074228,46.880077,14.588682,0.24674627,1.4963174,2.5361664,3.2323494,51.531487,0.46573979,27.526014,0,0,1,0,0,0
31140,"Louisville/Jefferson County, KY-IN",2009,129.119925,44.842468,14.469884,0.26092318,1.509295,2.8537595,3.3551774,51.410515,0.45461419,28.088224,0,0,1,0,0,0
31140,"Louisville/Jefferson County, KY-IN",2010,130.4043996,45.966572,14.000566,0.21471132,1.5396451,2.893404,3.4095545,50.668068,0.4444845,26.950163,0,0,1,0,0,1
31140,"Louisville/Jefferson County, KY-IN",2011,127.8825568,45.979424,14.85837,0.19142744,1.7175856,3.2844982,4.6723909,51.282204,0.43735352,26.922508,0,0,1,0,0,1
